"fecha_deteccion","fuente","identificador","entidad","campo","valor_anterior","valor_nuevo","nivel_relacion"
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820352,ALCALDIA MUNICIPIO DE JAMUNDI,valor_pendiente_de_pago,0,20000000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820357,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9774347,Sena - Centro Agropecuario de Buga,valor_facturado,0,3316250,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805318,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820353,ALCALDIA MUNICIPIO DE JAMUNDI,valor_pendiente_de_pago,0,15000000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9799709,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9799709,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,nombre_supervisor,No definido,Castiblanco,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9824597,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9827523,IMVIYUMBO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9818146,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9804063,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9799681,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9814041,CVC,estado_contrato,En ejecución,Modificado,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9798979,UNIAJC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9804293,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9741027,REGIONAL DE ASEGURAMIENTO EN SALUD No. 4,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9800224,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9748669,ARMADA NACIONAL BASE NAVAL ARC MALAGA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826499,MUNICIPIO DE CALIMA EL DARIEN VALLE,estado_contrato,Aprobado,En ejecución,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826499,MUNICIPIO DE CALIMA EL DARIEN VALLE,fecha_de_fin_del_contrato,2026-09-14T00:00:00.000,2026-09-17T00:00:00.000,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9807572,ALCALDÍA MUNICIPAL DE CANDELARIA VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9800849,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9804461,Secretaría Privada - Alcaldía de Tuluá,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9806263,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9824046,UNIDAD CENTRAL DEL VALLE DEL CAUCA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826742,MUNICIPIO DE CALIMA EL DARIEN VALLE,estado_contrato,Aprobado,En ejecución,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826742,MUNICIPIO DE CALIMA EL DARIEN VALLE,fecha_de_fin_del_contrato,2026-10-19T00:00:00.000,2026-10-28T00:00:00.000,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9806185,ALCALDIA MUNICIPAL DE YOTOCO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9792912,IMVIYUMBO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9822098,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9811504,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9811504,CVC,nombre_supervisor,No definido,Mónica Betancourt Castillo,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9825521,MUNICIPIO DE EL CERRITO.,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9811302,ALCALDIA MUNICIPAL DE YOTOCO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820558,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820558,ALCALDIA MUNICIPIO DE JAMUNDI,valor_pendiente_de_pago,0,11500000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9818527,FONDO ESPECIAL DE VIVIENDA DEL MUNICIPIO DE SANTIAGO DE CALI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9823545,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_contrato,Aprobado,Modificado,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826272,DIMAR - GRUPO INTENDENCIA REGIONAL PACIFICO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9803281,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9803281,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,nombre_supervisor,No definido,FERNANDO ALBERTO TAMAYO OVALLE,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9824547,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9798774,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9798774,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,nombre_supervisor,No definido,Castiblanco,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9795810,DISPENSARIO MEDICO DE CALI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9812556,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9812556,ALCALDIA MUNICIPIO DE JAMUNDI,valor_pendiente_de_pago,0,21000000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9825940,MUNICIPIO DE EL CERRITO.,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9823021,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9816238,CENACCALI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805304,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805304,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,nombre_supervisor,No definido,Castiblanco,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805017,MUNICIPIO DE CARTAGO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805385,ICBF REGIONAL VALLE DEL CAUCA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9792762,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9814035,MUNICIPIO DE ANSERMANUEVO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9782758,IPC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826915,MUNICIPIO DE CALIMA EL DARIEN VALLE,estado_contrato,Aprobado,En ejecución,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826915,MUNICIPIO DE CALIMA EL DARIEN VALLE,fecha_de_fin_del_contrato,2026-10-19T00:00:00.000,2026-10-27T00:00:00.000,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9781311,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9781311,CVC,nombre_supervisor,No definido,Orlando Barreto Agudelo,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9822425,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9823358,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805525,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9783512,CENTRO DE DIAGNOSTICO AUTOMOTOR DEL VALLE LIMITADA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9813956,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9813956,MUNICIPIO DE BUGALAGRANDE,fecha_de_fin_del_contrato,2026-12-13T00:00:00.000,2026-12-14T00:00:00.000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9813956,MUNICIPIO DE BUGALAGRANDE,valor_pendiente_de_pago,0,9724000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9782601,IPC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9825606,IMVIYUMBO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9774331,Sena - Centro Agropecuario de Buga,valor_facturado,0,3316250,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9803169,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9818143,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9814921,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9814921,MUNICIPIO DE BUGALAGRANDE,fecha_de_fin_del_contrato,2026-12-13T00:00:00.000,2026-12-14T00:00:00.000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9778794,ARMADA NACIONAL BASE NAVAL ARC MALAGA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820360,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820360,ALCALDIA MUNICIPIO DE JAMUNDI,valor_pendiente_de_pago,0,11500000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805997,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9795354,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9800383,MUNICIPIO DE YUMBO VALLE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826836,MUNICIPIO DE CALIMA EL DARIEN VALLE,estado_contrato,Aprobado,En ejecución,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826836,MUNICIPIO DE CALIMA EL DARIEN VALLE,fecha_de_fin_del_contrato,2026-10-19T00:00:00.000,2026-10-27T00:00:00.000,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9822967,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9806209,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826534,MUNICIPIO DE CALIMA EL DARIEN VALLE,estado_contrato,Aprobado,En ejecución,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9826534,MUNICIPIO DE CALIMA EL DARIEN VALLE,fecha_de_fin_del_contrato,2026-09-19T00:00:00.000,2026-09-27T00:00:00.000,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820572,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820572,MUNICIPIO DE BUGALAGRANDE,fecha_de_fin_del_contrato,2026-09-30T00:00:00.000,2026-09-28T00:00:00.000,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9825171,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805495,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805495,CVC,nombre_supervisor,No definido,Daira Perea Castro,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9810144,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9822964,UNIDAD EJECUTORA DE SANEAMIENTO DEL VALLE DEL CAUCA,nombre_supervisor,Nelson Emilio Peteche,YAMIT LUCUMI DIAZ,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9810990,ALCALDIA MUNICIPAL DE YOTOCO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9810961,ALCALDIA MUNICIPAL DE YOTOCO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820580,ALCALDIA MUNICIPAL DE ANDALUCIA VALLE DEL CAUCA,estado_contrato,En ejecución,Modificado,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820480,ALCALDIA MUNICIPAL DE ANDALUCIA VALLE DEL CAUCA,estado_contrato,En ejecución,Modificado,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9808981,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805075,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805215,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9821878,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9821878,CVC,nombre_supervisor,No definido,Daira Perea Castro,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9818731,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820239,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805568,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805922,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805922,ALCALDIA MUNICIPIO DE JAMUNDI,valor_pendiente_de_pago,0,24000000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9796956,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9796956,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,nombre_supervisor,No definido,Castiblanco,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9800950,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9809619,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9808135,IPC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9806713,ALCALDIA MUNICIPAL DE YOTOCO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9820381,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9809559,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9809534,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805638,CVC,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9805638,CVC,nombre_supervisor,No definido,Maritza Machado Maturana,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9777858,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9777858,BIBLIOTECA DEPARTAMENTAL JORGE GARCES BORRERO,nombre_supervisor,No definido,FERNANDO ALBERTO TAMAYO OVALLE,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9822251,ALCALDÍA MUNICIPIO DE PALMIRA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9808937,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9808937,ALCALDIA MUNICIPIO DE JAMUNDI,fecha_de_fin_del_contrato,2026-08-13T00:00:00.000,2026-12-31T00:00:00.000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9817853,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9799447,MUNICIPIO DE FLORIDA,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9824489,MUNICIPIO DE BUGALAGRANDE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9807195,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9818732,ALCALDIA MUNICIPIO DE JAMUNDI,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9795717,FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9795717,FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE,fecha_de_fin_del_contrato,2026-08-11T00:00:00.000,2026-12-12T00:00:00.000,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9818706,MUNICIPIO DE MANIZALES,estado_contrato,Aprobado,En ejecución,Otra urgencia
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9818706,MUNICIPIO DE MANIZALES,fecha_de_fin_del_contrato,2026-09-14T00:00:00.000,2026-09-17T00:00:00.000,Otra urgencia
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9818323,Municipio de Montenegro--,estado_contrato,Aprobado,En ejecución,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9816869,ASOCIACION CABLE AEREO MANIZALES,estado_contrato,Aprobado,En ejecución,Otra urgencia
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9819108,MUNICIPIO DE MANIZALES,estado_contrato,Aprobado,En ejecución,Otra urgencia
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9819108,MUNICIPIO DE MANIZALES,fecha_de_fin_del_contrato,2026-09-15T00:00:00.000,2026-09-17T00:00:00.000,Otra urgencia
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9817877,MUNICIPIO DE MANIZALES,estado_contrato,Aprobado,En ejecución,Otra urgencia
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9817877,MUNICIPIO DE MANIZALES,fecha_de_fin_del_contrato,2026-09-14T00:00:00.000,2026-09-17T00:00:00.000,Otra urgencia
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9817797,Municipio de Montenegro--,estado_contrato,Aprobado,En ejecución,Alta
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9806246,FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE,estado_contrato,Aprobado,En ejecución,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9806246,FONDO DE GESTION DEL RIESGO DE DESASTRES DEL DEPARTAMENTO DEL CASANARE,nombre_supervisor,No definido,WILSON EDUARDO PORRAS ESTRADA,Contexto
2026-08-21 20:26:38,contratos,CO1.PCCNTR.9815860,MUNICIPIO DE ALGARROBO,estado_contrato,En ejecución,Modificado,Otra urgencia
2026-08-21 20:26:38,procesos,CO1.REQ.10863085,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE DESARROLLO ECONOMICO,estado_del_procedimiento,Evaluación,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10862946,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10857206,SANTIAGO DE CALI DISTRITO ESPECIAL - DEPARTAMENTO ADMINISTRATIVO DE HACIENDA,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10863234,SECRETARIA DE EDUCACION DE CALI,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10852134,SANTIAGO DE CALI DISTRITO ESPECIAL- UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS - CALI,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10861184,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE SEGURIDAD Y JUSTICIA,estado_del_procedimiento,Publicado,Abierto,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10852436,SANTIAGO DE CALI DISTRITO ESPECIAL- UNIDAD ADMINISTRATIVA ESPECIAL DE GESTION DE BIENES Y SERVICIOS - CALI,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10868609,SANTIAGO DE CALI DISTRITO ESPECIAL - SECRETARIA DE MOVILIDAD,estado_del_procedimiento,Publicado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10848402,SANTIAGO DE CALI DISTRITO ESPECIAL -DEPARTAMENTO ADMINISTRATIVO DE DESARROLLO E INNOVACION INSTITUCIONAL,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874132,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874132,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,fase,,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874132,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_resumen,No Definido,Presentación de oferta,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10874258,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,estado_del_procedimiento,Aprobado,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10868304,ESCUELA DE POLICIA SIMON BOLIVAR,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10844945,MUNICIPIO DE CARTAGO,estado_del_procedimiento,Publicado,Evaluación,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,valor_total_adjudicacion,0,10000000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10842643,MUNICIPIO DE FLORIDA,fecha_adjudicacion,,2026-08-20T00:00:00.000,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,estado_del_procedimiento,Abierto,Seleccionado,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,valor_total_adjudicacion,0,29973720,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,adjudicado,No,Si,Contexto
2026-08-21 20:26:38,procesos,CO1.REQ.10802963,ALCALDIA MUNICIPAL DE BUGA,nombre_del_proveedor,No Definido,IMPORSYSTEM SAS,Contexto
